#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN,1PP_MV,VOTOS,PCN,DIF_2DO,PCN,2PP_MV,VOTOS,PCN,DIF_3RO,PCN,3PP_MV,VOTOS,PCN,PAN,PCN,PRI,PCN,PRD,PCN,PVEM,PCN,PT,PCN,MC,PCN,NA,PCN,MORENA,PCN,ES,PCN,CQ,PCN,QI,PCN,MORENA-PT-PES,PCN,P_MORENA-PT,PCN,P_MORENA-PES,PCN,P_PT-PES,PCN,PRI-PVEM,PCN,CC_PAN-PRD-MC,PCN,P_PAN-PRD,PCN,P_PAN-MC,PCN,P_PRD-MC,PCN,CC2_PAN-PRD,PCN,OSM,PCN,JAAG,PCN,PTVF,PCN,ERA,PCN,NSS,PCN,MFELF,PCN,EHR,PCN,CNR,PCN,NULOS,PCN,TOT_VOTOS,VALIDACION
226,22,QUERETARO,11,PEDRO ESCOBEDO,5,10,227,"2,460","1,642",0.67,0.33,PAN,401,0.24,66,0.04,PRI,335,0.20,106,0.06,MORENA,229,0.14,PAN,401,0.24,66,0.04,PRI,335,0.20,106,0.06,MORENA,229,0.14,401,0.24,335,0.20,63,0.04,73,0.04,142,0.09,24,0.01,79,0.05,229,0.14,33,0.02,28,0,106,0.06,10,0.01,4,0.00,7,0.00,2,0.00,10,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,96,0.06,"1,638",100.00%
227,22,QUERETARO,11,PEDRO ESCOBEDO,5,10,228,"2,529","1,542",0.61,0.39,PAN,396,0.26,39,0.03,PRI,357,0.23,143,0.09,MORENA,214,0.14,PAN,396,0.26,39,0.03,PRI,357,0.23,143,0.09,MORENA,214,0.13,396,0.26,357,0.23,90,0.06,78,0.05,80,0.05,13,0.01,72,0.05,214,0.14,25,0.02,41,0,92,0.06,6,0.00,2,0.00,1,0.00,1,0.00,3,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,71,0.05,"1,540",100.00%
228,22,QUERETARO,11,PEDRO ESCOBEDO,5,10,229,"1,235",816,0.66,0.34,PAN,318,0.39,153,0.19,PRI,165,0.20,88,0.11,PT,77,0.09,PAN,318,0.39,153,0.19,PRI,165,0.20,88,0.11,PT,77,0.05,318,0.39,165,0.20,16,0.02,32,0.04,77,0.09,7,0.01,42,0.05,61,0.07,14,0.02,4,0,30,0.04,6,0.01,0,0.00,1,0.00,0,0.00,5,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,38,0.05,816,100.00%
229,22,QUERETARO,11,PEDRO ESCOBEDO,5,10,230,"3,920","2,750",0.70,0.30,PAN,970,0.35,459,0.17,PRI,511,0.19,235,0.09,MORENA,276,0.10,PAN,970,0.35,459,0.17,PRI,511,0.19,235,0.09,MORENA,276,0.34,970,0.35,511,0.19,79,0.03,101,0.04,130,0.05,36,0.01,89,0.03,276,0.10,74,0.03,71,0,200,0.07,17,0.01,4,0.00,1,0.00,1,0.00,24,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,166,0.06,"2,746",100.00%
230,22,QUERETARO,11,PEDRO ESCOBEDO,5,10,231,"2,702","1,727",0.64,0.36,PAN,677,0.39,404,0.23,PRI,273,0.16,82,0.05,MORENA,191,0.11,PAN,677,0.39,404,0.23,PRI,273,0.16,82,0.05,MORENA,191,0.07,677,0.39,273,0.16,40,0.02,90,0.05,67,0.04,27,0.02,73,0.04,191,0.11,20,0.01,26,0,97,0.06,9,0.01,6,0.00,1,0.00,2,0.00,16,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,112,0.06,"1,721",100.00%
231,22,QUERETARO,11,PEDRO ESCOBEDO,5,10,232,629,408,0.65,0.35,PAN,140,0.34,20,0.05,PRI,120,0.29,74,0.18,MORENA,46,0.11,PAN,140,0.34,20,0.05,PRI,120,0.29,74,0.18,MORENA,46,0.03,140,0.34,120,0.29,13,0.03,15,0.04,16,0.04,4,0.01,5,0.01,46,0.11,4,0.01,7,0,12,0.03,1,0.00,1,0.00,0,0.00,0,0.00,3,0.01,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,20,0.05,407,100.00%
232,22,QUERETARO,11,PEDRO ESCOBEDO,5,10,233,"2,449","1,703",0.70,0.30,PAN,582,0.34,263,0.15,MORENA,319,0.19,37,0.02,PRI,282,0.17,PAN,582,0.34,263,0.15,MORENA,319,0.19,37,0.02,PRI,282,0.69,582,0.34,282,0.17,69,0.04,57,0.03,82,0.05,18,0.01,77,0.05,319,0.19,22,0.01,34,0,65,0.04,8,0.00,2,0.00,4,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,81,0.05,"1,701",100.00%
233,22,QUERETARO,12,PEÑAMILLER,1,15,234,"1,616","1,301",0.81,0.19,NA,528,0.41,292,0.22,PRI,236,0.18,60,0.05,PAN,176,0.14,NA,528,0.41,292,0.22,PRI,236,0.18,60,0.05,PAN,176,0.10,176,0.14,236,0.18,9,0.01,10,0.01,24,0.02,18,0.01,528,0.41,119,0.09,5,0.00,49,0,28,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,95,0.07,"1,301",100.00%
234,22,QUERETARO,12,PEÑAMILLER,1,15,235,380,306,0.81,0.19,PRI,157,0.51,106,0.35,NA,51,0.17,28,0.09,PAN,23,0.08,PRI,157,0.51,106,0.35,NA,51,0.17,28,0.09,PAN,23,0.02,23,0.08,157,0.51,3,0.01,13,0.04,1,0.00,1,0.00,51,0.17,19,0.06,4,0.01,3,0,8,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,22,0.07,306,100.00%
235,22,QUERETARO,12,PEÑAMILLER,1,15,236,299,203,0.68,0.32,PRI,89,0.44,59,0.29,NA,30,0.15,11,0.05,MORENA,19,0.09,PRI,89,0.44,59,0.29,NA,30,0.15,11,0.05,MORENA,19,0.06,13,0.06,89,0.44,5,0.02,5,0.02,8,0.04,5,0.02,30,0.15,19,0.09,1,0.00,11,0,3,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,13,0.06,203,100.00%
236,22,QUERETARO,12,PEÑAMILLER,1,15,237,"2,113","1,501",0.71,0.29,PRI,577,0.38,167,0.11,NA,410,0.27,142,0.09,PAN,268,0.18,PRI,577,0.38,167,0.11,NA,410,0.27,142,0.09,PAN,268,1.32,268,0.18,577,0.38,8,0.01,15,0.01,13,0.01,18,0.01,410,0.27,40,0.03,8,0.01,14,0,9,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,117,0.08,"1,501",100.00%
237,22,QUERETARO,12,PEÑAMILLER,1,15,238,524,318,0.61,0.39,PRI,80,0.25,1,0.00,NA,79,0.25,27,0.08,MORENA,52,0.16,PRI,80,0.25,1,0.00,NA,79,0.25,27,0.08,MORENA,52,0.03,48,0.15,80,0.25,3,0.01,6,0.02,7,0.02,7,0.02,79,0.25,52,0.16,5,0.02,8,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,21,0.07,318,100.00%
238,22,QUERETARO,12,PEÑAMILLER,1,15,239,453,286,0.63,0.37,PRI,87,0.30,23,0.08,NA,64,0.22,16,0.06,PAN,48,0.17,PRI,87,0.30,23,0.08,NA,64,0.22,16,0.06,PAN,48,0.15,48,0.17,87,0.30,3,0.01,3,0.01,5,0.02,7,0.02,64,0.22,18,0.06,4,0.01,10,0,3,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,32,0.11,286,100.00%
239,22,QUERETARO,12,PEÑAMILLER,1,15,240,"1,206",937,0.78,0.22,PRI,363,0.39,164,0.18,PAN,199,0.21,15,0.02,NA,184,0.20,PRI,363,0.39,164,0.18,PAN,199,0.21,15,0.02,NA,184,0.64,199,0.21,363,0.39,8,0.01,9,0.01,8,0.01,5,0.01,184,0.20,46,0.05,5,0.01,15,0,24,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.01,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,66,0.07,937,100.00%
240,22,QUERETARO,12,PEÑAMILLER,1,15,241,"1,113",753,0.68,0.32,PRI,254,0.34,11,0.01,NA,243,0.32,167,0.22,PAN,76,0.10,PRI,254,0.34,11,0.01,NA,243,0.32,167,0.22,PAN,76,0.08,76,0.10,254,0.34,5,0.01,20,0.03,16,0.02,13,0.02,243,0.32,28,0.04,5,0.01,23,0,6,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,64,0.08,753,100.00%
241,22,QUERETARO,12,PEÑAMILLER,1,15,242,961,620,0.65,0.35,PRI,188,0.30,69,0.11,MORENA,119,0.19,24,0.04,PAN,95,0.15,PRI,188,0.30,69,0.11,MORENA,119,0.19,24,0.04,PAN,95,0.13,95,0.15,188,0.30,6,0.01,13,0.02,14,0.02,16,0.03,72,0.12,119,0.19,14,0.02,22,0,14,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,46,0.07,620,100.00%
242,22,QUERETARO,12,PEÑAMILLER,1,15,243,621,490,0.79,0.21,NA,146,0.30,32,0.07,PRI,114,0.23,33,0.07,MORENA,81,0.17,NA,146,0.30,32,0.07,PRI,114,0.23,33,0.07,MORENA,81,0.13,47,0.10,114,0.23,1,0.00,11,0.02,2,0.00,4,0.01,146,0.30,81,0.17,10,0.02,17,0,10,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,45,0.09,490,100.00%
243,22,QUERETARO,12,PEÑAMILLER,1,15,244,661,513,0.78,0.22,PRI,153,0.30,46,0.09,NA,107,0.21,39,0.08,MORENA,68,0.13,PRI,153,0.30,46,0.09,NA,107,0.21,39,0.08,MORENA,68,0.14,52,0.10,153,0.30,5,0.01,9,0.02,19,0.04,4,0.01,107,0.21,68,0.13,11,0.02,6,0,12,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,67,0.13,513,100.00%
244,22,QUERETARO,12,PEÑAMILLER,1,15,245,"2,504","1,968",0.79,0.21,PRI,645,0.33,304,0.15,PAN,341,0.17,42,0.02,NA,299,0.15,PRI,645,0.33,304,0.15,PAN,341,0.17,42,0.02,NA,299,0.58,341,0.17,645,0.33,45,0.02,31,0.02,42,0.02,50,0.03,299,0.15,220,0.11,50,0.03,77,0,38,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.00,2,0.00,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,117,0.06,"1,968",100.00%
245,22,QUERETARO,12,PEÑAMILLER,1,15,246,104,86,0.83,0.17,PRI,34,0.40,14,0.16,NA,20,0.23,13,0.15,NULOS,7,0.08,PRI,34,0.40,14,0.16,NA,20,0.23,13,0.15,NULOS,7,0.00,4,0.05,34,0.40,1,0.01,0,0.00,5,0.06,3,0.03,20,0.23,6,0.07,0,0.00,4,0,2,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,7,0.08,86,100.00%
246,22,QUERETARO,12,PEÑAMILLER,1,15,247,"1,644","1,296",0.79,0.21,PRI,416,0.32,75,0.06,NA,341,0.26,140,0.11,PAN,201,0.16,PRI,416,0.32,75,0.06,NA,341,0.26,140,0.11,PAN,201,2.34,201,0.16,416,0.32,18,0.01,14,0.01,18,0.01,18,0.01,341,0.26,99,0.08,8,0.01,62,0,18,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,79,0.06,"1,296",100.00%
247,22,QUERETARO,13,PINAL DE AMOLES,1,15,248,"1,886","1,416",0.75,0.25,NA,388,0.27,83,0.06,PAN,305,0.22,32,0.02,PRI,273,0.19,NA,388,0.27,83,0.06,PAN,305,0.22,32,0.02,PRI,273,0.21,305,0.22,273,0.19,62,0.04,13,0.01,31,0.02,101,0.07,388,0.27,109,0.08,14,0.01,10,0,14,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.00,4,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,80,0.06,"1,416",100.00%
248,22,QUERETARO,13,PINAL DE AMOLES,1,15,249,918,702,0.76,0.24,NA,208,0.30,54,0.08,PRI,154,0.22,5,0.01,PAN,149,0.21,NA,208,0.30,54,0.08,PRI,154,0.22,5,0.01,PAN,149,0.11,149,0.21,154,0.22,16,0.02,5,0.01,9,0.01,63,0.09,208,0.30,32,0.05,8,0.01,2,0,7,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,1,0.00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,42,0.06,702,100.00%
249,22,QUERETARO,13,PINAL DE AMOLES,1,15,250,"1,491",890,0.60,0.40,PRI,331,0.37,15,0.02,PAN,316,0.36,228,0.26,NULOS,88,0.10,PRI,331,0.37,15,0.02,PAN,316,0.36,228,0.26,NULOS,88,0.13,316,0.36,331,0.37,7,0.01,6,0.01,14,0.02,29,0.03,23,0.03,49,0.06,9,0.01,10,0,5,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,88,0.10,890,100.00%
250,22,QUERETARO,13,PINAL DE AMOLES,1,15,251,"1,503","1,017",0.68,0.32,PAN,432,0.42,12,0.01,PRI,420,0.41,365,0.36,NULOS,55,0.05,PAN,432,0.42,12,0.01,PRI,420,0.41,365,0.36,NULOS,55,0.06,432,0.42,420,0.41,6,0.01,4,0.00,3,0.00,24,0.02,34,0.03,18,0.02,4,0.00,8,0,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,5,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,55,0.05,"1,017",100.00%
251,22,QUERETARO,13,PINAL DE AMOLES,1,15,252,716,410,0.57,0.43,PRI,168,0.41,47,0.11,PAN,121,0.30,77,0.19,MORENA,44,0.11,PRI,168,0.41,47,0.11,PAN,121,0.30,77,0.19,MORENA,44,0.04,121,0.30,168,0.41,1,0.00,2,0.00,2,0.00,35,0.09,11,0.03,44,0.11,0,0.00,3,0,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,21,0.05,410,100.00%
252,22,QUERETARO,13,PINAL DE AMOLES,1,15,253,"2,331","1,539",0.66,0.34,PAN,511,0.33,151,0.10,PRI,360,0.23,202,0.13,MORENA,158,0.10,PAN,511,0.33,151,0.10,PRI,360,0.23,202,0.13,MORENA,158,0.39,511,0.33,360,0.23,11,0.01,17,0.01,24,0.02,110,0.07,141,0.09,158,0.10,11,0.01,61,0,20,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.01,3,0.00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,101,0.07,"1,539",100.00%
253,22,QUERETARO,13,PINAL DE AMOLES,1,15,254,"1,262",773,0.61,0.39,PAN,248,0.32,28,0.04,PRI,220,0.28,162,0.21,NULOS,58,0.08,PAN,248,0.32,28,0.04,PRI,220,0.28,162,0.21,NULOS,58,0.04,248,0.32,220,0.28,6,0.01,7,0.01,9,0.01,49,0.06,51,0.07,52,0.07,6,0.01,49,0,6,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.01,3,0.00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,58,0.08,773,100.00%
254,22,QUERETARO,13,PINAL DE AMOLES,1,15,255,336,166,0.49,0.51,PRI,72,0.43,34,0.20,PAN,38,0.23,22,0.13,NULOS,16,0.10,PRI,72,0.43,34,0.20,PAN,38,0.23,22,0.13,NULOS,16,0.02,38,0.23,72,0.43,2,0.01,2,0.01,3,0.02,6,0.04,5,0.03,15,0.09,3,0.02,1,0,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,16,0.10,166,100.00%
255,22,QUERETARO,13,PINAL DE AMOLES,1,15,256,825,540,0.65,0.35,PAN,175,0.32,32,0.06,PRI,143,0.26,92,0.17,MORENA,51,0.09,PAN,175,0.32,32,0.06,PRI,143,0.26,92,0.17,MORENA,51,0.31,175,0.32,143,0.26,9,0.02,5,0.01,16,0.03,30,0.06,48,0.09,51,0.09,10,0.02,1,0,5,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,0,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,43,0.08,540,100.00%
256,22,QUERETARO,13,PINAL DE AMOLES,1,15,257,418,305,0.73,0.27,PAN,103,0.34,35,0.11,PRI,68,0.22,18,0.06,NA,50,0.16,PAN,103,0.34,35,0.11,PRI,68,0.22,18,0.06,NA,50,0.09,103,0.34,68,0.22,5,0.02,1,0.00,4,0.01,19,0.06,50,0.16,19,0.06,2,0.01,0,0,2,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,0.02,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,25,0.08,305,100.00%
257,22,QUERETARO,13,PINAL DE AMOLES,1,15,258,"1,160",771,0.66,0.34,PRI,220,0.29,53,0.07,PAN,167,0.22,49,0.06,NA,118,0.15,PRI,220,0.29,53,0.07,PAN,167,0.22,49,0.06,NA,118,0.39,167,0.22,220,0.29,17,0.02,11,0.01,11,0.01,80,0.10,118,0.15,68,0.09,7,0.01,6,0,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,3,0.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,56,0.07,771,100.00%
258,22,QUERETARO,13,PINAL DE AMOLES,1,15,259,"1,012",583,0.58,0.42,PRI,213,0.37,74,0.13,PAN,139,0.24,81,0.14,NULOS,58,0.10,PRI,213,0.37,74,0.13,PAN,139,0.24,81,0.14,NULOS,58,0.08,139,0.24,213,0.37,15,0.03,8,0.01,9,0.02,27,0.05,32,0.05,53,0.09,3,0.01,17,0,3,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.01,2,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,58,0.10,583,100.00%
259,22,QUERETARO,13,PINAL DE AMOLES,1,15,260,"1,331",733,0.55,0.45,PAN,257,0.35,35,0.05,PRI,222,0.30,150,0.20,NULOS,72,0.10,PAN,257,0.35,35,0.05,PRI,222,0.30,150,0.20,NULOS,72,0.12,257,0.35,222,0.30,17,0.02,5,0.01,10,0.01,40,0.05,23,0.03,42,0.06,2,0.00,28,0,6,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.00,4,0.01,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,72,0.10,733,100.00%
260,22,QUERETARO,13,PINAL DE AMOLES,1,15,261,"1,395",696,0.50,0.50,PRI,282,0.41,116,0.17,PAN,166,0.24,96,0.14,MORENA,70,0.10,PRI,282,0.41,116,0.17,PAN,166,0.24,96,0.14,MORENA,70,0.10,166,0.24,282,0.41,11,0.02,2,0.00,9,0.01,45,0.06,19,0.03,70,0.10,9,0.01,4,0,5,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,0.01,1,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,64,0.09,696,100.00%
261,22,QUERETARO,13,PINAL DE AMOLES,1,15,262,"1,422",894,0.63,0.37,PRI,251,0.28,43,0.05,PAN,208,0.23,35,0.04,NA,173,0.19,PRI,251,0.28,43,0.05,PAN,208,0.23,35,0.04,NA,173,0.25,208,0.23,251,0.28,9,0.01,9,0.01,7,0.01,83,0.09,173,0.19,78,0.09,3,0.00,6,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.00,2,0.00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,58,0.06,894,100.00%
262,22,QUERETARO,13,PINAL DE AMOLES,1,15,263,477,291,0.61,0.39,PAN,89,0.31,6,0.02,PRI,83,0.29,53,0.18,NA,30,0.10,PAN,89,0.31,6,0.02,PRI,83,0.29,53,0.18,NA,30,0.03,89,0.31,83,0.29,16,0.05,2,0.01,5,0.02,22,0.08,30,0.10,14,0.05,2,0.01,0,0,4,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,23,0.08,291,100.00%
263,22,QUERETARO,13,PINAL DE AMOLES,1,15,264,647,379,0.59,0.41,PAN,173,0.46,102,0.27,PRI,71,0.19,15,0.04,MORENA,56,0.15,PAN,173,0.46,102,0.27,PRI,71,0.19,15,0.04,MORENA,56,0.19,173,0.46,71,0.19,7,0.02,6,0.02,10,0.03,12,0.03,14,0.04,56,0.15,1,0.00,5,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.01,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,20,0.05,379,100.00%
264,22,QUERETARO,13,PINAL DE AMOLES,1,15,265,302,176,0.58,0.42,PRI,50,0.28,6,0.03,PAN,44,0.25,23,0.13,NA,21,0.12,PRI,50,0.28,6,0.03,PAN,44,0.25,23,0.13,NA,21,0.06,44,0.25,50,0.28,5,0.03,0,0.00,1,0.01,10,0.06,21,0.12,10,0.06,3,0.02,20,0,2,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,9,0.05,176,100.00%
265,22,QUERETARO,14,QUERÉTARO,6,13,266,"3,651","1,739",0.48,0.52,PAN,531,0.31,130,0.07,PRI,401,0.23,36,0.02,MORENA,365,0.21,PAN,531,0.31,130,0.07,PRI,401,0.23,36,0.02,MORENA,365,2.07,531,0.31,401,0.23,22,0.01,56,0.03,32,0.02,61,0.04,16,0.01,365,0.21,31,0.02,14,0,29,0.02,11,0.01,7,0.00,7,0.00,1,0.00,15,0.01,0,0.00,0,0.00,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,64,0.04,1,0.00,64,0.04,"1,732",100.00%
266,22,QUERETARO,14,QUERÉTARO,6,13,267,"2,745","1,617",0.59,0.41,PAN,764,0.47,484,0.30,PRI,280,0.17,1,0.00,MORENA,279,0.17,PAN,764,0.47,484,0.30,PRI,280,0.17,1,0.00,MORENA,279,0.16,764,0.47,280,0.17,13,0.01,40,0.02,38,0.02,28,0.02,10,0.01,279,0.17,22,0.01,4,0,20,0.01,5,0.00,4,0.00,2,0.00,0,0.00,13,0.01,0,0.00,0,0.00,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,40,0.02,0,0.00,45,0.03,"1,613",100.00%
267,22,QUERETARO,14,QUERÉTARO,3,13,268,"2,393","1,755",0.73,0.27,PAN,"1,116",0.64,905,0.52,MORENA,211,0.12,24,0.01,PRI,187,0.11,PAN,"1,116",0.64,905,0.52,MORENA,211,0.12,24,0.01,PRI,187,0.12,"1,116",0.64,187,0.11,16,0.01,24,0.01,5,0.00,25,0.01,8,0.00,211,0.12,11,0.01,10,0,18,0.01,2,0.00,0,0.00,1,0.00,2,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,66,0.04,1,0.00,39,0.02,"1,755",100.00%
268,22,QUERETARO,14,QUERÉTARO,3,3,269,"2,194","1,683",0.77,0.23,PAN,"1,164",0.69,"1,004",0.60,PRI,160,0.10,7,0.00,MORENA,153,0.09,PAN,"1,164",0.69,"1,004",0.60,PRI,160,0.10,7,0.00,MORENA,153,0.09,"1,164",0.69,160,0.10,13,0.01,20,0.01,7,0.00,11,0.01,10,0.01,153,0.09,13,0.01,10,0,63,0.04,4,0.00,0,0.00,2,0.00,0,0.00,1,0.00,11,0.01,2,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,31,0.02,"1,683",100.00%
269,22,QUERETARO,14,QUERÉTARO,6,3,270,"10,067","4,543",0.45,0.55,MORENA,"1,621",0.36,431,0.09,PAN,"1,190",0.26,728,0.16,PRI,462,0.10,MORENA,"1,621",0.36,431,0.09,PAN,"1,190",0.26,728,0.16,PRI,462,0.27,"1,190",0.26,462,0.10,84,0.02,116,0.03,105,0.02,103,0.02,62,0.01,"1,621",0.36,87,0.02,135,0,209,0.05,58,0.01,11,0.00,26,0.01,3,0.00,24,0.01,47,0.01,6,0.00,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,30,0.01,157,0.03,"4,532",100.00%
