#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN,1PP_MV,VOTOS,PCN,DIF_2DO,PCN,2PP_MV,VOTOS,PCN,DIF_3RO,PCN,3PP_MV,VOTOS,PCN,PAN,PCN,PRI,PCN,PRD,PCN,MC,PCN,PVEM,PCN,MORENA,PCN,PT,PCN,QI,PCN,PES,PCN,RSP,PCN,FM,PCN,EAMA,PCN,ASE,PCN,PAN_QI,PCN,PRI_PVEM,PCN,PVEM-PT,PCN,CNR,PCN,NULOS,PCN,TOT_VOTOS,VALIDACION
658,22,QUERETARO,14,QUERETARO,3,3,756,"1,185",555,0.47,0.53,PAN,229,0.41,54,0.10,MORENA,175,0.32,136,0.25,MC,39,0.07,PAN,229,0.41,54,0.10,MORENA,175,0.32,136,0.25,MC,39,0.06,229,0.41,36,0.06,7,0.01,39,0.07,5,0.01,175,0.32,2,0.00,3,0.01,3,0.01,5,0.01,28,0.05,0,0.00,0,0.00,4,0.01,0,0.00,0,0.00,1,0.00,18,0.03,555,100.00%
659,22,QUERETARO,14,QUERETARO,3,3,757,663,281,0.42,0.58,PAN,104,0.37,8,0.03,MORENA,96,0.34,76,0.27,PRI,20,0.07,PAN,104,0.37,8,0.03,MORENA,96,0.34,76,0.27,PRI,20,0.04,104,0.37,20,0.07,5,0.02,20,0.07,4,0.01,96,0.34,2,0.01,0,0.00,2,0.01,2,0.01,10,0.04,0,0.00,0,0.00,5,0.02,0,0.00,0,0.00,0,0.00,11,0.04,281,100.00%
660,22,QUERETARO,14,QUERETARO,3,2,758,"1,581",499,0.32,0.68,MORENA,191,0.38,22,0.04,PAN,169,0.34,128,0.26,PRI,41,0.08,MORENA,191,0.38,22,0.04,PAN,169,0.34,128,0.26,PRI,41,0.15,169,0.34,41,0.08,6,0.01,13,0.03,18,0.04,191,0.38,4,0.01,6,0.01,12,0.02,9,0.02,6,0.01,0,0.00,0,0.00,5,0.01,0,0.00,0,0.00,0,0.00,19,0.04,499,100.00%
661,22,QUERETARO,14,QUERETARO,3,13,759,"2,532",994,0.39,0.61,PAN,406,0.41,99,0.10,MORENA,307,0.31,184,0.19,PRI,123,0.12,PAN,406,0.41,99,0.10,MORENA,307,0.31,184,0.19,PRI,123,0.25,406,0.41,123,0.12,18,0.02,21,0.02,31,0.03,307,0.31,0,0.00,7,0.01,8,0.01,21,0.02,22,0.02,0,0.00,8,0.01,0,0.00,0,0.00,0,0.00,0,0.00,22,0.02,994,100.00%
662,22,QUERETARO,14,QUERETARO,3,2,819,840,453,0.54,0.46,PAN,208,0.46,63,0.14,MORENA,145,0.32,96,0.21,PRI,49,0.11,PAN,208,0.46,63,0.14,MORENA,145,0.32,96,0.21,PRI,49,0.05,208,0.46,49,0.11,3,0.01,11,0.02,12,0.03,145,0.32,3,0.01,2,0.00,2,0.00,2,0.00,6,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,10,0.02,453,100.00%
663,22,QUERETARO,14,QUERETARO,3,2,820,"1,028",522,0.51,0.49,PAN,240,0.46,62,0.12,MORENA,178,0.34,144,0.28,PRI,34,0.07,PAN,240,0.46,62,0.12,MORENA,178,0.34,144,0.28,PRI,34,0.08,240,0.46,34,0.07,5,0.01,10,0.02,23,0.04,178,0.34,3,0.01,5,0.01,6,0.01,4,0.01,5,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.02,522,100.00%
664,22,QUERETARO,14,QUERETARO,3,2,821,680,327,0.48,0.52,PAN,145,0.44,35,0.11,MORENA,110,0.34,92,0.28,PRI,18,0.06,PAN,145,0.44,35,0.11,MORENA,110,0.34,92,0.28,PRI,18,0.03,145,0.44,18,0.06,3,0.01,10,0.03,11,0.03,110,0.34,0,0.00,5,0.02,9,0.03,3,0.01,3,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,10,0.03,327,100.00%
665,22,QUERETARO,14,QUERETARO,3,3,822,"1,114",623,0.56,0.44,PAN,315,0.51,133,0.21,MORENA,182,0.29,147,0.24,PRI,35,0.06,PAN,315,0.51,133,0.21,MORENA,182,0.29,147,0.24,PRI,35,0.11,315,0.51,35,0.06,7,0.01,27,0.04,9,0.01,182,0.29,5,0.01,9,0.01,3,0.00,3,0.00,21,0.03,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,6,0.01,623,100.00%
666,22,QUERETARO,14,QUERETARO,3,3,823,585,291,0.50,0.50,PAN,154,0.53,69,0.24,MORENA,85,0.29,74,0.25,PRI,11,0.04,PAN,154,0.53,69,0.24,MORENA,85,0.29,74,0.25,PRI,11,0.02,154,0.53,11,0.04,3,0.01,8,0.03,4,0.01,85,0.29,2,0.01,5,0.02,1,0.00,2,0.01,8,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.03,291,100.00%
667,22,QUERETARO,14,QUERETARO,3,3,824,434,171,0.39,0.61,MORENA,73,0.43,1,0.01,PAN,72,0.42,66,0.39,PRI,6,0.04,MORENA,73,0.43,1,0.01,PAN,72,0.42,66,0.39,PRI,6,0.02,72,0.42,6,0.04,0,0.00,4,0.02,2,0.01,73,0.43,1,0.01,3,0.02,0,0.00,1,0.01,4,0.02,0,0.00,0,0.00,1,0.01,0,0.00,0,0.00,1,0.01,3,0.02,171,100.00%
668,22,QUERETARO,14,QUERETARO,3,2,825,"1,052",409,0.39,0.61,PAN,168,0.41,21,0.05,MORENA,147,0.36,116,0.28,PRI,31,0.08,PAN,168,0.41,21,0.05,MORENA,147,0.36,116,0.28,PRI,31,0.18,168,0.41,31,0.08,2,0.00,13,0.03,22,0.05,147,0.36,2,0.00,1,0.00,8,0.02,4,0.01,8,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.01,409,100.00%
669,22,QUERETARO,14,QUERETARO,3,3,826,735,321,0.44,0.56,PAN,144,0.45,41,0.13,MORENA,103,0.32,84,0.26,FM,19,0.06,PAN,144,0.45,41,0.13,MORENA,103,0.32,84,0.26,FM,19,0.05,144,0.45,15,0.05,3,0.01,15,0.05,2,0.01,103,0.32,4,0.01,7,0.02,2,0.01,2,0.01,19,0.06,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,4,0.01,321,100.00%
670,22,QUERETARO,14,QUERETARO,3,2,827,914,325,0.36,0.64,MORENA,126,0.39,12,0.04,PAN,114,0.35,87,0.27,PRI,27,0.08,MORENA,126,0.39,12,0.04,PAN,114,0.35,87,0.27,PRI,27,0.08,114,0.35,27,0.08,3,0.01,4,0.01,10,0.03,126,0.39,1,0.00,2,0.01,14,0.04,4,0.01,4,0.01,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,15,0.05,325,100.00%
671,22,QUERETARO,14,QUERETARO,3,3,828,499,271,0.54,0.46,PAN,113,0.42,27,0.10,MORENA,86,0.32,69,0.25,PRI,17,0.06,PAN,113,0.42,27,0.10,MORENA,86,0.32,69,0.25,PRI,17,0.05,113,0.42,17,0.06,4,0.01,12,0.04,6,0.02,86,0.32,0,0.00,5,0.02,0,0.00,1,0.00,16,0.06,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,10,0.04,271,100.00%
672,22,QUERETARO,14,QUERETARO,3,2,829,818,288,0.35,0.65,PAN,113,0.39,13,0.05,MORENA,100,0.35,73,0.25,PRI,27,0.09,PAN,113,0.39,13,0.05,MORENA,100,0.35,73,0.25,PRI,27,0.10,113,0.39,27,0.09,7,0.02,7,0.02,12,0.04,100,0.35,1,0.00,4,0.01,8,0.03,1,0.00,5,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.01,288,100.00%
673,22,QUERETARO,14,QUERETARO,3,2,830,"1,014",403,0.40,0.60,MORENA,186,0.46,55,0.14,PAN,131,0.33,110,0.27,PRI,21,0.05,MORENA,186,0.46,55,0.14,PAN,131,0.33,110,0.27,PRI,21,0.07,131,0.33,21,0.05,3,0.01,8,0.02,12,0.03,186,0.46,2,0.00,7,0.02,2,0.00,6,0.01,8,0.02,0,0.00,0,0.00,3,0.01,0,0.00,0,0.00,1,0.00,13,0.03,403,100.00%
674,22,QUERETARO,14,QUERETARO,3,3,831,588,306,0.52,0.48,PAN,166,0.54,90,0.29,MORENA,76,0.25,61,0.20,PRI,15,0.05,PAN,166,0.54,90,0.29,MORENA,76,0.25,61,0.20,PRI,15,0.04,166,0.54,15,0.05,6,0.02,14,0.05,5,0.02,76,0.25,1,0.00,4,0.01,0,0.00,1,0.00,11,0.04,0,0.00,0,0.00,3,0.01,0,0.00,0,0.00,1,0.00,3,0.01,306,100.00%
675,22,QUERETARO,14,QUERETARO,3,3,832,748,353,0.47,0.53,PAN,145,0.41,29,0.08,MORENA,116,0.33,94,0.27,PRI,22,0.06,PAN,145,0.41,29,0.08,MORENA,116,0.33,94,0.27,PRI,22,0.07,145,0.41,22,0.06,4,0.01,22,0.06,5,0.01,116,0.33,4,0.01,1,0.00,3,0.01,3,0.01,20,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,7,0.02,353,100.00%
676,22,QUERETARO,14,QUERETARO,3,3,833,812,466,0.57,0.43,PAN,193,0.41,46,0.10,MORENA,147,0.32,108,0.23,PRI,39,0.08,PAN,193,0.41,46,0.10,MORENA,147,0.32,108,0.23,PRI,39,0.11,193,0.41,39,0.08,4,0.01,20,0.04,5,0.01,147,0.32,5,0.01,15,0.03,3,0.01,1,0.00,10,0.02,0,0.00,0,0.00,3,0.01,0,0.00,0,0.00,0,0.00,21,0.05,466,100.00%
677,22,QUERETARO,14,QUERETARO,3,3,834,733,338,0.46,0.54,PAN,163,0.48,55,0.16,MORENA,108,0.32,86,0.25,FM,22,0.07,PAN,163,0.48,55,0.16,MORENA,108,0.32,86,0.25,FM,22,0.05,163,0.48,10,0.03,6,0.02,13,0.04,5,0.01,108,0.32,1,0.00,0,0.00,0,0.00,2,0.01,22,0.07,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.02,338,100.00%
678,22,QUERETARO,14,QUERETARO,3,2,835,652,366,0.56,0.44,PAN,184,0.50,91,0.25,MORENA,93,0.25,52,0.14,PRI,41,0.11,PAN,184,0.50,91,0.25,MORENA,93,0.25,52,0.14,PRI,41,0.12,184,0.50,41,0.11,4,0.01,4,0.01,11,0.03,93,0.25,1,0.00,2,0.01,6,0.02,2,0.01,6,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,12,0.03,366,100.00%
679,22,QUERETARO,14,QUERETARO,3,2,836,906,427,0.47,0.53,MORENA,163,0.38,6,0.01,PAN,157,0.37,127,0.30,PRI,30,0.07,MORENA,163,0.38,6,0.01,PAN,157,0.37,127,0.30,PRI,30,0.08,157,0.37,30,0.07,6,0.01,14,0.03,18,0.04,163,0.38,4,0.01,5,0.01,8,0.02,5,0.01,7,0.02,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,1,0.00,8,0.02,427,100.00%
680,22,QUERETARO,14,QUERETARO,3,3,837,826,403,0.49,0.51,PAN,184,0.46,71,0.18,MORENA,113,0.28,74,0.18,PRI,39,0.10,PAN,184,0.46,71,0.18,MORENA,113,0.28,74,0.18,PRI,39,0.09,184,0.46,39,0.10,10,0.02,13,0.03,7,0.02,113,0.28,0,0.00,7,0.02,1,0.00,5,0.01,17,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,0.02,403,100.00%
681,22,QUERETARO,14,QUERETARO,3,2,838,864,331,0.38,0.62,PAN,140,0.42,29,0.09,MORENA,111,0.34,86,0.26,PRI,25,0.08,PAN,140,0.42,29,0.09,MORENA,111,0.34,86,0.26,PRI,25,0.06,140,0.42,25,0.08,6,0.02,7,0.02,16,0.05,111,0.34,1,0.00,3,0.01,3,0.01,3,0.01,5,0.02,0,0.00,0,0.00,5,0.02,0,0.00,0,0.00,0,0.00,6,0.02,331,100.00%
682,22,QUERETARO,14,QUERETARO,3,3,839,677,328,0.48,0.52,PAN,155,0.47,52,0.16,MORENA,103,0.31,80,0.24,PRI,23,0.07,PAN,155,0.47,52,0.16,MORENA,103,0.31,80,0.24,PRI,23,0.07,155,0.47,23,0.07,6,0.02,15,0.05,1,0.00,103,0.31,2,0.01,2,0.01,1,0.00,1,0.00,14,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.02,328,100.00%
683,22,QUERETARO,14,QUERETARO,3,2,840,"1,030",309,0.30,0.70,PAN,105,0.34,7,0.02,MORENA,98,0.32,57,0.18,PRI,41,0.13,PAN,105,0.34,7,0.02,MORENA,98,0.32,57,0.18,PRI,41,0.13,105,0.34,41,0.13,3,0.01,11,0.04,11,0.04,98,0.32,3,0.01,3,0.01,9,0.03,7,0.02,7,0.02,0,0.00,0,0.00,2,0.01,0,0.00,0,0.00,0,0.00,9,0.03,309,100.00%
684,22,QUERETARO,14,QUERETARO,3,2,841,517,190,0.37,0.63,MORENA,77,0.41,3,0.02,PAN,74,0.39,63,0.33,PRI,11,0.06,MORENA,77,0.41,3,0.02,PAN,74,0.39,63,0.33,PRI,11,0.04,74,0.39,11,0.06,2,0.01,3,0.02,6,0.03,77,0.41,1,0.01,2,0.01,3,0.02,3,0.02,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,0.04,190,100.00%
685,22,QUERETARO,14,QUERETARO,3,2,842,823,352,0.43,0.57,MORENA,123,0.35,19,0.05,PAN,104,0.30,45,0.13,PRI,59,0.17,MORENA,123,0.35,19,0.05,PAN,104,0.30,45,0.13,PRI,59,0.31,104,0.30,59,0.17,3,0.01,6,0.02,8,0.02,123,0.35,0,0.00,1,0.00,9,0.03,11,0.03,7,0.02,0,0.00,0,0.00,2,0.01,0,0.00,0,0.00,0,0.00,19,0.05,352,100.00%
686,22,QUERETARO,14,QUERETARO,3,2,843,800,266,0.33,0.67,PAN,98,0.37,0,0.00,PAN,98,0.37,78,0.29,PRI,20,0.08,PAN,98,0.37,0,0.00,PAN,98,0.37,78,0.29,PRI,20,0.06,98,0.37,20,0.08,8,0.03,8,0.03,10,0.04,98,0.37,3,0.01,3,0.01,4,0.02,2,0.01,2,0.01,0,0.00,0,0.00,4,0.02,0,0.00,0,0.00,0,0.00,6,0.02,266,100.00%
687,22,QUERETARO,14,QUERETARO,3,2,844,687,251,0.37,0.63,MORENA,107,0.43,32,0.13,PAN,75,0.30,43,0.17,PRI,32,0.13,MORENA,107,0.43,32,0.13,PAN,75,0.30,43,0.17,PRI,32,0.12,75,0.30,32,0.13,2,0.01,3,0.01,9,0.04,107,0.43,5,0.02,2,0.01,5,0.02,1,0.00,2,0.01,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,7,0.03,251,100.00%
688,22,QUERETARO,14,QUERETARO,3,2,845,651,273,0.42,0.58,PAN,93,0.34,2,0.01,MORENA,91,0.33,59,0.22,PRI,32,0.12,PAN,93,0.34,2,0.01,MORENA,91,0.33,59,0.22,PRI,32,0.13,93,0.34,32,0.12,2,0.01,11,0.04,10,0.04,91,0.33,4,0.01,5,0.02,4,0.01,2,0.01,4,0.01,0,0.00,0,0.00,6,0.02,0,0.00,0,0.00,0,0.00,9,0.03,273,100.00%
689,22,QUERETARO,14,QUERETARO,3,2,846,"2,247",826,0.37,0.63,PAN,419,0.51,187,0.23,MORENA,232,0.28,185,0.22,PRI,47,0.06,PAN,419,0.51,187,0.23,MORENA,232,0.28,185,0.22,PRI,47,0.17,419,0.51,47,0.06,9,0.01,23,0.03,31,0.04,232,0.28,13,0.02,9,0.01,9,0.01,11,0.01,8,0.01,0,0.00,0,0.00,3,0.00,0,0.00,0,0.00,2,0.00,10,0.01,826,100.00%
690,22,QUERETARO,14,QUERETARO,3,2,847,637,245,0.38,0.62,PAN,119,0.49,53,0.22,MORENA,66,0.27,42,0.17,PRI,24,0.10,PAN,119,0.49,53,0.22,MORENA,66,0.27,42,0.17,PRI,24,0.03,119,0.49,24,0.10,4,0.02,3,0.01,7,0.03,66,0.27,0,0.00,1,0.00,3,0.01,5,0.02,4,0.02,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,8,0.03,245,100.00%
691,22,QUERETARO,14,QUERETARO,3,2,848,553,204,0.37,0.63,MORENA,80,0.39,17,0.08,PAN,63,0.31,43,0.21,PRI,20,0.10,MORENA,80,0.39,17,0.08,PAN,63,0.31,43,0.21,PRI,20,0.08,63,0.31,20,0.10,5,0.02,6,0.03,9,0.04,80,0.39,3,0.01,2,0.01,2,0.01,3,0.01,3,0.01,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,1,0.00,6,0.03,204,100.00%
692,22,QUERETARO,14,QUERETARO,3,2,849,690,269,0.39,0.61,PAN,104,0.39,16,0.06,MORENA,88,0.33,59,0.22,PRI,29,0.11,PAN,104,0.39,16,0.06,MORENA,88,0.33,59,0.22,PRI,29,0.14,104,0.39,29,0.11,0,0.00,8,0.03,13,0.05,88,0.33,1,0.00,5,0.02,3,0.01,4,0.01,2,0.01,0,0.00,0,0.00,2,0.01,0,0.00,0,0.00,0,0.00,10,0.04,269,100.00%
693,22,QUERETARO,14,QUERETARO,3,2,850,754,241,0.32,0.68,PAN,106,0.44,30,0.12,MORENA,76,0.32,61,0.25,PRI,15,0.06,PAN,106,0.44,30,0.12,MORENA,76,0.32,61,0.25,PRI,15,0.06,106,0.44,15,0.06,6,0.02,1,0.00,13,0.05,76,0.32,0,0.00,0,0.00,6,0.02,2,0.01,5,0.02,0,0.00,0,0.00,4,0.02,0,0.00,0,0.00,0,0.00,7,0.03,241,100.00%
694,22,QUERETARO,14,QUERETARO,3,2,851,793,288,0.36,0.64,PAN,111,0.39,12,0.04,MORENA,99,0.34,76,0.26,PRI,23,0.08,PAN,111,0.39,12,0.04,MORENA,99,0.34,76,0.26,PRI,23,0.10,111,0.39,23,0.08,6,0.02,5,0.02,3,0.01,99,0.34,1,0.00,6,0.02,7,0.02,4,0.01,6,0.02,0,0.00,0,0.00,4,0.01,0,0.00,0,0.00,0,0.00,13,0.05,288,100.00%
695,22,QUERETARO,14,QUERETARO,3,2,852,651,252,0.39,0.61,PAN,107,0.42,31,0.12,MORENA,76,0.30,54,0.21,PRI,22,0.09,PAN,107,0.42,31,0.12,MORENA,76,0.30,54,0.21,PRI,22,0.08,107,0.42,22,0.09,3,0.01,12,0.05,7,0.03,76,0.30,5,0.02,1,0.00,6,0.02,2,0.01,3,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,7,0.03,252,100.00%
696,22,QUERETARO,14,QUERETARO,3,2,853,702,287,0.41,0.59,PAN,149,0.52,82,0.29,MORENA,67,0.23,48,0.17,PRI,19,0.07,PAN,149,0.52,82,0.29,MORENA,67,0.23,48,0.17,PRI,19,0.08,149,0.52,19,0.07,4,0.01,4,0.01,14,0.05,67,0.23,3,0.01,2,0.01,2,0.01,6,0.02,3,0.01,0,0.00,0,0.00,3,0.01,0,0.00,0,0.00,0,0.00,11,0.04,287,100.00%
697,22,QUERETARO,14,QUERETARO,3,2,854,"1,296",555,0.43,0.57,PAN,271,0.49,114,0.21,MORENA,157,0.28,129,0.23,PRI,28,0.05,PAN,271,0.49,114,0.21,MORENA,157,0.28,129,0.23,PRI,28,0.10,271,0.49,28,0.05,3,0.01,14,0.03,23,0.04,157,0.28,4,0.01,8,0.01,9,0.02,12,0.02,8,0.01,0,0.00,0,0.00,4,0.01,0,0.00,0,0.00,1,0.00,13,0.02,555,100.00%
698,22,QUERETARO,14,QUERETARO,3,2,855,"1,103",462,0.42,0.58,PAN,204,0.44,64,0.14,MORENA,140,0.30,106,0.23,PRI,34,0.07,PAN,204,0.44,64,0.14,MORENA,140,0.30,106,0.23,PRI,34,0.06,204,0.44,34,0.07,7,0.02,18,0.04,17,0.04,140,0.30,2,0.00,4,0.01,10,0.02,5,0.01,6,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,15,0.03,462,100.00%
699,22,QUERETARO,14,QUERETARO,3,3,856,"1,651",716,0.43,0.57,PAN,293,0.41,51,0.07,MORENA,242,0.34,189,0.26,PRI,53,0.07,PAN,293,0.41,51,0.07,MORENA,242,0.34,189,0.26,PRI,53,0.11,293,0.41,53,0.07,4,0.01,18,0.03,15,0.02,242,0.34,4,0.01,11,0.02,4,0.01,16,0.02,42,0.06,0,0.00,0,0.00,3,0.00,0,0.00,0,0.00,1,0.00,10,0.01,716,100.00%
700,22,QUERETARO,14,QUERETARO,3,3,857,"2,256",941,0.42,0.58,PAN,391,0.42,47,0.05,MORENA,344,0.37,305,0.32,MC,39,0.04,PAN,391,0.42,47,0.05,MORENA,344,0.37,305,0.32,MC,39,0.05,391,0.42,37,0.04,10,0.01,39,0.04,22,0.02,344,0.37,7,0.01,10,0.01,2,0.00,14,0.01,39,0.04,0,0.00,0,0.00,6,0.01,0,0.00,0,0.00,2,0.00,18,0.02,941,100.00%
701,22,QUERETARO,14,QUERETARO,3,3,858,"1,379",568,0.41,0.59,PAN,241,0.42,44,0.08,MORENA,197,0.35,167,0.29,FM,30,0.05,PAN,241,0.42,44,0.08,MORENA,197,0.35,167,0.29,FM,30,0.03,241,0.42,23,0.04,5,0.01,19,0.03,5,0.01,197,0.35,10,0.02,7,0.01,4,0.01,1,0.00,30,0.05,0,0.00,0,0.00,7,0.01,0,0.00,0,0.00,0,0.00,19,0.03,568,100.00%
702,22,QUERETARO,14,QUERETARO,3,3,859,"2,097",808,0.39,0.61,PAN,349,0.43,52,0.06,MORENA,297,0.37,256,0.32,PRI,41,0.05,PAN,349,0.43,52,0.06,MORENA,297,0.37,256,0.32,PRI,41,0.07,349,0.43,41,0.05,14,0.02,27,0.03,14,0.02,297,0.37,6,0.01,9,0.01,4,0.00,8,0.01,18,0.02,0,0.00,0,0.00,3,0.00,0,0.00,0,0.00,1,0.00,17,0.02,808,100.00%
703,22,QUERETARO,14,QUERETARO,3,3,860,"2,002",737,0.37,0.63,PAN,301,0.41,21,0.03,MORENA,280,0.38,238,0.32,PRI,42,0.06,PAN,301,0.41,21,0.03,MORENA,280,0.38,238,0.32,PRI,42,0.05,301,0.41,42,0.06,3,0.00,18,0.02,17,0.02,280,0.38,6,0.01,12,0.02,0,0.00,2,0.00,25,0.03,0,0.00,0,0.00,7,0.01,0,0.00,0,0.00,1,0.00,23,0.03,737,100.00%
704,22,QUERETARO,14,QUERETARO,3,3,861,"1,612",645,0.40,0.60,PAN,261,0.40,18,0.03,MORENA,243,0.38,202,0.31,PRI,41,0.06,PAN,261,0.40,18,0.03,MORENA,243,0.38,202,0.31,PRI,41,0.06,261,0.40,41,0.06,8,0.01,22,0.03,9,0.01,243,0.38,7,0.01,6,0.01,3,0.00,5,0.01,18,0.03,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,21,0.03,645,100.00%
705,22,QUERETARO,14,QUERETARO,3,3,862,"2,520",978,0.39,0.61,PAN,377,0.39,24,0.02,MORENA,353,0.36,283,0.29,PRI,70,0.07,PAN,377,0.39,24,0.02,MORENA,353,0.36,283,0.29,PRI,70,0.11,377,0.39,70,0.07,12,0.01,28,0.03,14,0.01,353,0.36,18,0.02,10,0.01,7,0.01,10,0.01,43,0.04,0,0.00,0,0.00,5,0.01,0,0.00,0,0.00,3,0.00,28,0.03,978,100.00%
706,22,QUERETARO,14,QUERETARO,3,3,863,"1,164",476,0.41,0.59,MORENA,161,0.34,7,0.01,PAN,154,0.32,102,0.21,PRI,52,0.11,MORENA,161,0.34,7,0.01,PAN,154,0.32,102,0.21,PRI,52,0.05,154,0.32,52,0.11,11,0.02,14,0.03,11,0.02,161,0.34,7,0.01,5,0.01,6,0.01,10,0.02,26,0.05,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0.00,18,0.04,476,100.00%
707,22,QUERETARO,14,QUERETARO,3,3,864,"2,179",954,0.44,0.56,PAN,368,0.39,56,0.06,MORENA,312,0.33,247,0.26,PRI,65,0.07,PAN,368,0.39,56,0.06,MORENA,312,0.33,247,0.26,PRI,65,0.14,368,0.39,65,0.07,21,0.02,37,0.04,19,0.02,312,0.33,8,0.01,12,0.01,10,0.01,10,0.01,53,0.06,0,0.00,0,0.00,8,0.01,0,0.00,0,0.00,0,0.00,31,0.03,954,100.00%
708,22,QUERETARO,14,QUERETARO,3,3,865,"1,592",665,0.42,0.58,MORENA,256,0.38,44,0.07,PAN,212,0.32,164,0.25,PRI,48,0.07,MORENA,256,0.38,44,0.07,PAN,212,0.32,164,0.25,PRI,48,0.05,212,0.32,48,0.07,13,0.02,17,0.03,10,0.02,256,0.38,10,0.02,8,0.01,9,0.01,9,0.01,43,0.06,0,0.00,0,0.00,3,0.00,0,0.00,0,0.00,0,0.00,27,0.04,665,100.00%
709,22,QUERETARO,14,QUERETARO,3,3,866,"2,362",867,0.37,0.63,MORENA,370,0.43,77,0.09,PAN,293,0.34,249,0.29,PRI,44,0.05,MORENA,370,0.43,77,0.09,PAN,293,0.34,249,0.29,PRI,44,0.07,293,0.34,44,0.05,11,0.01,32,0.04,20,0.02,370,0.43,8,0.01,6,0.01,5,0.01,4,0.00,42,0.05,0,0.00,0,0.00,6,0.01,0,0.00,0,0.00,0,0.00,26,0.03,867,100.00%
710,22,QUERETARO,14,QUERETARO,4,4,867,"1,605",463,0.29,0.71,PAN,181,0.39,24,0.05,MORENA,157,0.34,103,0.22,PRI,54,0.12,PAN,181,0.39,24,0.05,MORENA,157,0.34,103,0.22,PRI,54,0.06,181,0.39,54,0.12,5,0.01,9,0.02,13,0.03,157,0.34,4,0.01,7,0.02,14,0.03,4,0.01,6,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.02,463,100.00%
711,22,QUERETARO,14,QUERETARO,4,4,868,"2,325","1,045",0.45,0.55,PAN,466,0.45,162,0.16,MORENA,304,0.29,139,0.13,PRI,165,0.16,PAN,466,0.45,162,0.16,MORENA,304,0.29,139,0.13,PRI,165,0.36,466,0.45,165,0.16,6,0.01,17,0.02,20,0.02,304,0.29,6,0.01,10,0.01,9,0.01,5,0.00,10,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,27,0.03,"1,045",100.00%
712,22,QUERETARO,14,QUERETARO,4,4,869,"1,773","1,187",0.67,0.33,PAN,907,0.76,747,0.63,MORENA,160,0.13,120,0.10,PRI,40,0.03,PAN,907,0.76,747,0.63,MORENA,160,0.13,120,0.10,PRI,40,0.04,907,0.76,40,0.03,6,0.01,22,0.02,11,0.01,160,0.13,7,0.01,14,0.01,2,0.00,0,0.00,7,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,11,0.01,"1,187",100.00%
713,22,QUERETARO,14,QUERETARO,4,4,870,"1,759","1,221",0.69,0.31,PAN,947,0.78,813,0.67,MORENA,134,0.11,91,0.07,PRI,43,0.04,PAN,947,0.78,813,0.67,MORENA,134,0.11,91,0.07,PRI,43,0.04,947,0.78,43,0.04,9,0.01,25,0.02,16,0.01,134,0.11,12,0.01,16,0.01,2,0.00,1,0.00,4,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.00,11,0.01,"1,221",100.00%
